AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code,TCAD ID,Council District,Kirwan Opportunity Index,Total Units,Total Affordable Units,Distance to High Freq. Transit,Unit Type,Housing Type,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Date Fee in Lieu Received,Fee in Lieu Status,Required Amount of Fee in Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,Funding,DDB,ERC,RNY,MDA,NBG,PUDDA,PUDDB,SMART,TOD,UNO,VMU,Location
8,3231,Sierra Vista,"Foundation Communities, Inc.","Foundation Communities, Inc.",4320 S Congress Avenue,78745,315652,3,Low,233,233,1/4 Mile,Multifamily,Rental,Project Complete,2010,2109,99,,None,,0,0,0,143,0,90,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"4320 S Congress Avenue
(30.218684, -97.766599)"
224,3605,South Lamar Plaza,Greystar Real Estate Partners,Greystar Real Estate Partners,1100 S Lamar Boulevard,78704,,5,High,441,44,1/4 Mile,Multifamily,Rental,Project Complete,2015,2055,40,,None,,0,0,0,44,0,0,397,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"1100 S Lamar Boulevard
(30.255454, -97.761872)"
387,4047,1801 E 6th Street,"RRZ E 6th, LP",Big Red Dog,1801 E 6th Street,78702,,3,Very Low,0,0,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,0,,Paid,$491139.00,0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"1801 E 6th Street
(32.227837, -110.944904)"
104,3491,Village Green Apartments,Village Green Mutual Housing Corporation,"Foundation Communities, Inc.",7224 Northeast Drive,78723,,1,Moderate,200,200,>1/2 Mile,Multifamily,Rental,Project Complete,2000,2035,35,,None,,0,0,0,80,0,120,0,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,"7224 Northeast Drive
(30.322131, -97.679549)"
281,3754,2502 Nueces Street,"Lincoln Ventures, LLC","Lincoln Ventures, LLC",2502 Nueces Street,78705,206463,9,Very High,46,5,1/4 Mile,Multifamily,Rental,Project Complete,2017,2057,40,,Due,,0,0,0,5,0,0,41,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2502 Nueces Street
(30.289583, -97.742952)"
277,3743,1211 Inks Avenue,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1211 Inks Avenue,78702,192991,1,Low,2,2,>1/2 Mile,Duplex,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,1,0,1,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1211 Inks Avenue
(30.265969, -97.727851)"
12,3243,1009 E 10th Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1009 E 10th Street,78702,194809,1,Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2005,2025,20,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1009 E 10th Street
(38.305186, -86.945679)"
291,3771,Kasita Homeless Veteran Housing,"Kasita GL, LLC","Kasita GL, LLC",1304 E 4th Street,78702,191857,3,Very Low,21,21,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,2017,2022,5,,None,,0,0,21,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1304 E 4th Street
(48.107392, -123.413896)"
57,3316,La Vista de Guadalupe,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,813 E 8th Street,78702,,1,Very Low,22,22,1/2 Mile,Multifamily,Rental,Project Complete,2008,2047,40,,None,,3,0,18,1,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"813 E 8th Street
(35.857425, -101.962763)"
64,3379,9215 Kempler Drive,Accessible Housing Austin!,Accessible Housing Austin!,9215 Kempler Drive,78748,342001,5,Very Low,2,2,>1/2 Mile,Duplex,Rental,Project Complete,2016,2115,99,,None,,2,0,0,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"9215 Kempler Drive
(30.180606, -97.821742)"
328,3866,Westgate Ridge Multifamily,"Songhai Development Company, LLC","Pedcor Investments-2015 CXLVIII, LP",8700 Westgate Boulevard,78745,,5,High,140,140,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,5,,None,,0,0,4,136,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"8700 Westgate Boulevard
(30.192228, -97.832228)"
263,3728,The Nine at Austin,Scannell Development Company,Scannell Development Company,2518 Leon Street,78705,206064,9,Very High,98,10,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,10,0,0,88,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2518 Leon Street
(30.290966, -97.749107)"
55,3314,1007 Waller Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1007 Waller Street,78702,,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2001,2021,20,,None,,0,0,0,0,0,1,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1007 Waller Street
(30.268695, -97.729498)"
20,3258,912 Neal Street,Green Doors,Community Partnerships for the Homeless,912 Neal Street,78702,748855,1,Very High,1,1,1/4 Mile,Single Family,Rental,Project Complete,2008,2048,40,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"912 Neal Street
(30.268899, -97.710197)"
116,3501,St. James Apartments,Burlington Ventures Inc.,Burlington Ventures,5514 Roosevelt Avenue,78756,845598,7,Very Low,9,2,1/2 Mile,Multifamily,Rental,Project Complete,2014,2019,5,,None,,0,0,0,0,0,2,7,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"5514 Roosevelt Avenue
(33.750242, -117.941507)"
54,3310,Spring Terrace Apartments,Spring Terrace Housing Corporation,"Foundation Communities, Inc.",7101 N IH-35,78752,459975,4,Very Low,140,140,1/4 Mile,Multifamily,Rental,Project Complete,2005,2104,99,,None,,0,0,140,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"7101 N IH-35
(30.332073, -97.704002)"
356,3918,Arnold 2,Transwestern,Transwestern,1614 E 6th Street,78702,191974,3,Very Low,115,20,>1/2 Mile,Multifamily,Rental,Site Plan Approved / Project Underway,,,40,,None,,0,0,0,20,0,0,95,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"1614 E 6th Street
(26.185078, -98.1354)"
391,4184,4008 Brookview (ADU),Prodanovic-Nelson Brown,Austin Community Design & Development Center/Prodanovic-Nelson Brown,4008 Brookview Road,78722,,9,High,1,1,>1/2 Mile,Single Family,Rental,Site Plan Approved / Project Underway,,,5,,None,$0.00,0,0,0,0,0,1,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"4008 Brookview Road
(30.294089, -97.709766)"
320,3847,Broadstone at the Lake,"Alliance Residential Holdings, LLC",Bury & Partners,422 W Riverside Drive,78704,,9,Very Low,240,0,1/4 Mile,Multifamily,Rental,Project Complete,,,0,07/10/2015 12:00:00 AM,Paid,$23251.00,0,0,0,0,0,0,240,Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,"422 W Riverside Drive
(30.259321, -97.749013)"
327,3864,GNDC - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1103 Clermont Avenue,78702,188235,3,Very Low,1,1,1/2 Mile,Single Family,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,1,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1103 Clermont Avenue
(30.25462, -97.735911)"
381,3974,Greyshire Village,"Saigebrook Development, LLC","Saigebrook Development, LLC",3700 Payload Pass,78704,,3,Very Low,84,76,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,16,0,31,29,0,0,8,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"3700 Payload Pass
(30.22282, -97.754648)"
166,3547,Spire,Spire East 5th LP,Spire East 5th LLC,501 Waller Street,78702,191815,3,Very Low,264,66,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,13,26,27,0,0,0,198,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"501 Waller Street
(28.010699, -82.130915)"
38,3295,Austin Travis County MHMR,Austin Travis County Integral Care,Austin Travis County MHMR Center,403 E 15th Street,78721,471947,1,High,24,24,1/4 Mile,Multifamily,Rental,Project Complete,2010,2030,20,,None,,21,0,3,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"403 E 15th Street
(43.833361, -96.710876)"
176,3557,Block at Pearl - North,"Pearl Block, L.P. & Delaware Ltd. Partnership","Pearl Block, L.P. & Delware Ltd. Partnership",901 W 22nd Street,78705,544572,9,High,47,5,1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,08/15/2007 12:00:00 AM,Paid,$22256.00,0,0,0,0,0,5,42,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"901 W 22nd Street
(39.760828, -75.546046)"
331,3873,2100 Rio,Scannell Development Company,Scannell Development Company,2100 Rio Grande Street,78705,203657,9,High,109,11,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,Pending,,0,0,0,11,0,0,98,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2100 Rio Grande Street
(30.284257, -97.745021)"
183,3564,Karnes House (fka University Garden Apartments),Simmons Vedder & Company,Simmons Vedder & Company,2222 Rio Grande Street,78705,834304,9,High,12,1,1/4 Mile,Multifamily,Rental,Project Complete,2008,2023,15,08/05/2008 12:00:00 AM,Paid,$5746.00,0,0,0,0,0,1,11,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2222 Rio Grande Street
(30.286839, -97.744777)"
213,3594,Texas Alpha House,Texas Alpha House of Phi Kappa Psi Fraternity,Texas Alpha House of Phi Kappa Psi Fraternity,2501 Nueces Street,78705,,9,Very High,17,2,1/4 Mile,Multifamily,Rental,Project Complete,2017,2057,40,05/10/2017 12:00:00 AM,Paid,$4362.00,0,0,0,2,0,0,15,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2501 Nueces Street
(30.289323, -97.742965)"
22,3261,Pecan Springs Commons,Green Doors,Community Partnerships for the Homeless,5807 Sweeney Circle,78723,217256,1,Very High,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2009,2108,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"5807 Sweeney Circle
(30.305178, -97.679413)"
181,3562,Quarters at Grayson,Simmons Vedder & Company,Simmons Vedder & Company,714 W 22nd Street,78705,,9,High,100,10,1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,08/05/2008 12:00:00 AM,Paid,$47890.00,0,0,0,0,0,10,90,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"714 W 22nd Street
(45.777581, -108.571805)"
14,3245,Southwest Trails Apartments,Central Texas/SWA Mutual Housing Corporation,"Foundation Communities, Inc.",8405 Old Bee Caves Road,78735,733163,8,Very Low,160,160,>1/2 Mile,Multifamily,Rental,Project Complete,2000,2020,20,,None,,0,0,81,79,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"8405 Old Bee Caves Road
(30.25128, -97.887026)"
37,3294,Austin Travis County MHMR,Austin Travis County Integral Care,Austin Travis County MHMR Center,6222 N Lamar Boulevard,78757,230016,7,Very Low,37,37,1/4 Mile,Multifamily,Rental,Project Complete,2009,2108,99,,None,,0,0,37,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"6222 N Lamar Boulevard
(30.331002, -97.72315)"
396,4343,5th and Brazos,WM Austin LLC,Magellan Development Group,501 Brazos Street,78701,,9,Low,394,0,1/2 Mile,Multifamily,Rental,Site Plan Approved / Project Underway,,,0,,Pending,$1036700.00,0,0,0,0,0,0,394,Development Incentives,Yes,No,No,No,No,No,No,No,No,No,No,"501 Brazos Street
(32.760178, -96.46746)"
41,3298,Legacy Apartments,Mary Lee Community,Mary Lee Foundation,1340 Lamar Square Drive,78704,102147,5,Very High,40,40,1/4 Mile,Multifamily,Rental,Project Complete,2013,2112,99,,None,,0,0,36,0,0,4,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1340 Lamar Square Drive
(30.253908, -97.763984)"
35,3292,2106 Chestnut Avenue,Blackland Community Development Corporation,Blackland Community Development Corporation,2106 Chestnut Avenue,78722,202248,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2013,2028,15,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2106 Chestnut Avenue
(41.795657, -89.730909)"
58,3317,SOL,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,5908 Ventus Street,78721,772793,3,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2049,40,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"5908 Ventus Street
(30.258433, -97.684908)"
75,3393,4904 West Wind Trail,Frameworks Community Development Corporation,Frameworks Community Development Corporation,4904 West Wind Trail,78745,509857,5,Moderate,4,3,1/4 Mile,FourPlex,Rental,Project Complete,2014,2113,99,,None,,0,0,3,0,0,0,1,RHDA,No,No,No,No,No,No,No,No,No,No,No,"4904 West Wind Trail
(30.227258, -97.803234)"
327,3861,GNDC - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2808 Gonzales Street,78702,192374,3,Very Low,1,1,1/4 Mile,Single Family,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,1,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"2808 Gonzales Street
(30.260051, -97.708952)"
143,3525,The District at SoCO,"District at SoCo, LLC","District at SoCo, LLC",501 E Oltorf Street,78704,307027,9,Moderate,215,22,1/4 Mile,Multifamily,Rental,Project Complete,2012,2017,5,,None,,0,0,0,0,0,22,193,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"501 E Oltorf Street
(30.237179, -97.750729)"
311,3828,Lamar Flats,"SL South Lamar, LP","SL South Lamar, LP",3607 S Lamar Boulevard,78704,306056,5,Moderate,308,31,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,0,0,31,277,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"3607 S Lamar Boulevard
(30.239381, -97.788256)"
130,4405,1141 Shady Lane Mixed Use,ThinkEast Austin MGT,ThinkEast Austin MGT,1141 Shady Lane,78721,192592,3,Very Low,3,2,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,10,,None,$0.00,0,0,0,1,0,1,1,Development Incentives,No,No,No,No,No,Yes,No,Yes,No,No,No,"1141 Shady Lane
(36.231356, -116.034993)"
197,3578,Axis West campus,CWC Borrower LLC,CWC Borrower LLC,2505 Longview Street,78705,206062,9,Very Low,167,34,>1/2 Mile,Multifamily,Rental,Project Complete,2012,2027,15,,None,,0,0,17,0,0,17,133,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2505 Longview Street
(30.290093, -97.750678)"
169,3550,SAMdorosa,SAMdorosa Communities LLC,SAMdorosa LLC,6700 Manchaca Road,78745,325850,5,Low,14,2,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,5,,None,,0,0,0,0,0,2,12,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"6700 Manchaca Road
(30.206173, -97.806254)"
378,3971,The Creekview Apartment Homes,"TX Creekview Austin, LP","TX Creekview Austin, LP",Old Manor Rd and Crainway Drive (TCAD ID #426029),78724,426029,1,Low,264,264,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,$0.00,8,0,13,243,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"Old Manor Rd and Crainway Drive (TCAD ID #426029)
(36.789156, -76.324907)"
171,3552,Quarters at Sterling,"West Campus Partners III, LP",Simmons Vedder & Company,709 W 22nd Street,78705,,9,Very Low,100,10,1/2 Mile,Multifamily,Rental,Project Complete,2006,2021,15,06/19/2005 12:00:00 AM,Paid,$45692.00,0,0,0,0,0,10,90,Development Incentives,No,No,No,No,No,No,No,No,No,Yes,No,"709 W 22nd Street
(34.203474, -101.711759)"
207,3588,Crest at Pearl,"LMI Pearl Apartment Homes, LLC","LMI Pearl Apartment Homes, LLC",706 Martin Luther King Jr Bouelvard,78705,,9,High,141,28,1/2 Mile,Multifamily,Rental,Project Complete,2014,2029,15,,None,,0,0,14,0,0,14,113,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"706 Martin Luther King Jr Bouelvard
(33.41775, -91.038026)"
370,3957,2100 Nueces,"ParallelCO, L.L.C. w LSD-Austin, L.L.C","ParallelCO, L.L.C. w LSD-Austin, L.L.C",2100 Nueces Street,78723,203694,9,Very High,502,50,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,Pending,,0,0,0,50,0,0,452,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2100 Nueces Street
(30.284171, -97.744026)"
357,3921,The Villages at The Domain,"EGP Management, L.L.C.","EGP Management, L.L.C.",11011 Domain Drive,78758,,7,Moderate,436,3,1/2 Mile,Multifamily,Rental,Project Complete,2010,2028,18,,None,,0,0,0,0,3,0,433,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,"11011 Domain Drive
(30.396621, -97.726419)"
347,3900,Wildflower Terrace,"Catellus Austin, LLC",Catellus Austin LLC,3801 Berkman Drive,78723,,9,Moderate,201,171,>1/2 Mile,Multifamily,Rental,Project Complete,2012,2111,99,,None,,26,0,60,85,0,0,30,RHDA,No,No,No,Yes,No,No,No,Yes,No,No,No,"3801 Berkman Drive
(30.290834, -97.698868)"
334,3879,Blackland CDC - AlleyFlats,Blackland Community Development Corporation,Blackland Community Development Corporation,2203 Salina Street,78722,202213,1,Moderate,1,1,>1/2 Mile,ADU,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,1,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"2203 Salina Street
(30.282922, -97.722923)"
241,3622,Eastside Station (fka Saltillo Station),Flournoy Development,Flournoy Development,1700 E 4th Street,78702,,3,Very Low,332,51,>1/2 Mile,Multifamily,Rental,Project Complete,2017,2057,40,,None,,0,0,51,0,0,0,281,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"1700 E 4th Street
(39.760996, -84.169782)"
347,3917,Elysian at Mueller,"Catellus Austin, LLC",Catellus Austin LLC,4650 Mueller Boulevard,78723,,9,Moderate,302,30,>1/2 Mile,Multifamily,Rental,Project Complete,2014,2019,5,,None,,0,0,0,0,0,30,226,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,"4650 Mueller Boulevard
(30.299488, -97.706846)"
272,3757,"Elysium Grand, LLC","Saigebrook Development, LLC","Saigebrook Development, LLC",3400 Oak Creek Drive,78727,,7,Very High,80,76,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,16,0,38,22,0,0,4,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"3400 Oak Creek Drive
(42.882459, -87.867633)"
385,4014,Villas on Nueces,Villa Nueces LP,Villa Nueces LP,2207 Nueces Street,78705,,9,Very High,99,10,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,Pending,$0.00,0,0,0,10,0,0,89,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2207 Nueces Street
(26.205424, -98.352917)"
51,3308,Manor House,Volunteers of America - Texas,Volunteers of America - Texas,5905 Manor Road,78723,,1,Very Low,11,11,1/4 Mile,Multifamily,Rental,Project Complete,2001,2021,20,,None,,0,0,11,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"5905 Manor Road
(30.306641, -97.67996)"
34,3291,1803 E 20th Street,Blackland Community Development Corporation,Blackland Community Development Corporation,1803 E 20th Street,78722,202341,1,Very High,8,8,>1/2 Mile,Multifamily,Rental,Project Complete,2011,2026,15,,None,,0,0,8,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1803 E 20th Street
(41.143978, -104.796976)"
304,3820,1703 E 22nd St,Blackland Community Development Corporation,Blackland Community Development Corporation,1703 E 22nd Street,78722,202237,1,Moderate,1,1,>1/2 Mile,Single Family,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,1,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1703 E 22nd Street
(37.756404, -87.08962)"
250,3676,Saint Louise House,VinCare Services of Austin Foundation,VinCare Services of Austin Foundation,3200 S Lamar Boulevard,78704,,5,High,24,24,1/4 Mile,Multifamily,Rental,Project Complete,2009,2108,99,,None,,12,0,12,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"3200 S Lamar Boulevard
(30.241644, -97.785064)"
103,3490,Wilshire West (Princeton Apts.),,San Antonio Alternative Housing Corporation,4411 Airport Boulevard,78745,,9,Moderate,90,84,>1/2 Mile,Multifamily,Rental,Project Complete,1999,2032,33,,None,,0,0,0,36,0,48,6,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,"4411 Airport Boulevard
(30.300881, -97.713539)"
350,3897,Harris Ridge Apt,"The NRP Group, LLC","The NRP Group, LLC",13414 Harrisglenn Drive,78754,263092,7,Low,324,324,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,6,318,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"13414 Harrisglenn Drive
(30.405684, -97.643294)"
200,3581,21 Pearl,21Pearl LLC,21Pearl LLC,911 W 21st Street,78705,824410,9,Very Low,136,28,1/2 Mile,Multifamily,Rental,Project Complete,2014,2029,15,,None,,0,0,0,0,14,14,108,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"911 W 21st Street
(41.450799, -82.177467)"
209,3590,Ruth R. Schulze House,"University of Texas Inter-Cooperative Council, Inc.","University of Texas Inter-Cooperative Council, Inc.",915 W 22nd Street,78705,203608,9,High,26,8,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,,0,0,8,0,0,0,18,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"915 W 22nd Street
(34.763159, -96.693084)"
30,3274,2412 Bryan Street,Blackshear Neighborhood Development Corporation,Blackshear Neighborhood Development Corporation,2412 Bryan Street,78702,810706,1,Very High,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2108,99,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"2412 Bryan Street
(30.267129, -97.715886)"
292,3772,The Rail @ MLK,1800 Alexander LP,1800 Alexander LP,2921 E 17th Street,78702,,1,Moderate,235,58,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,99,,None,,3,3,52,0,0,0,167,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"2921 E 17th Street
(32.213448, -110.929016)"
406,4411,AC Autograph Hotel,"Austin 19 Hotel, LLC","Austin 19 Hotel, LLC",1901 San Antonio Street,78705,,9,Very High,0,0,>1/2 Mile,Multifamily,Rental,Project Complete,,,0,10/12/2017 12:00:00 AM,Paid,$99846.00,0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,"1901 San Antonio Street
(28.002702, -97.08179)"
59,3325,7314 Meador Avenue,Neighborhood Housing Services of Austin,Neighborhood Housing Services of Austin,7314 Meador Avenue,78752,230488,4,Very Low,2,2,1/4 Mile,Duplex,Rental,Project Complete,2012,2032,20,,None,,0,0,2,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"7314 Meador Avenue
(30.331195, -97.694844)"
235,3616,Bell South Lamar,Lamar Manchaca Residential LP,Lamar Manchaca Residential LP,2717 S Lamar Boulevard,78704,,5,Very High,327,33,1/4 Mile,Multifamily,Rental,Project Complete,2015,2055,40,,None,,0,0,0,0,0,33,294,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"2717 S Lamar Boulevard
(30.244357, -97.781279)"
45,3302,Lyons Gardens,"Rosewood I Senior Housing Community, Inc.","DMA Development Company, LLC",2720 Lyons Road,78702,195418,3,Very Low,54,53,1/4 Mile,Multifamily,Rental,Project Complete,2003,2023,20,,None,,0,0,53,0,0,0,1,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2720 Lyons Road
(43.022748, -76.323535)"
202,3583,Callaway House Austin,ACC OP (West Campus) LLC,ACC OP (West Campus) LLC,505 W 22nd Street,78705,891234,9,Moderate,219,22,1/4 Mile,Multifamily,Rental,Project Complete,2013,2028,15,05/24/2013 12:00:00 AM,Paid,$87795.00,0,0,0,0,0,22,197,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"505 W 22nd Street
(31.474707, -83.512904)"
306,3832,Highland Mall Multi-Family,Greystar,Greystar,609 Clayton Lane,78752,,4,Very Low,309,31,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,0,0,31,278,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"609 Clayton Lane
(42.064758, -87.913178)"
379,3972,Champions Tract,"2222 CAP, TEXAS LLC","2222 CAP, TEXAS LLC",6409 City Park Road,78730,,10,Very High,325,33,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,0,,None,$0.00,0,0,0,0,0,33,292,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,"6409 City Park Road
(30.365331, -97.798443)"
315,3837,East 12th Street Lofts,"San Antonio Dream Homes, LLC","San Antonio Dream Homes, LLC",2724 E 12th Street,78702,200508,1,Very Low,30,6,1/2 Mile,Multifamily,Ownership,Site Plan Approved / Project Underway,,,99,,None,,0,0,0,0,0,6,24,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"2724 E 12th Street
(43.543936, -96.691662)"
30,3277,1905 E 9th Street,Blackshear Neighborhood Development Corporation,Blackshear Neighborhood Development Corporation,1905 E 9th Street,78702,193197,1,Very High,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2108,99,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1905 E 9th Street
(37.932431, -121.256801)"
179,3560,Texas Shoal Creek,"Texan Shoal Creek, LLC","Texan Shoal Creek, LLC",2502 Leon Street,78705,206058,9,Very High,79,8,>1/2 Mile,Multifamily,Rental,Project Complete,2008,2023,15,05/15/2008 12:00:00 AM,Paid,$36407.00,0,0,0,0,0,8,71,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2502 Leon Street
(31.437906, -97.724879)"
10,3233,904 Lydia,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,904 Lydia Street,78702,192932,1,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2009,2049,40,,None,,1,0,0,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"904 Lydia Street
(38.226336, -85.740624)"
203,3584,Regents at 26th,"West Campus 26th, L.P.","West Campus 26th, L.P.",900 W 26th Street,78705,,9,Very High,139,14,1/2 Mile,Multifamily,Rental,Project Complete,2013,2028,15,,None,,0,0,0,0,0,14,125,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"900 W 26th Street
(26.234949, -98.331908)"
